"","death","pm10tmean","tmpd","rmtmpd","dptp","rmdptp","dow","date"
"1644",111,-0.836477987,82,79.6666666666667,61.75,67.4166666666667,"Tuesday",1991-07-02
"1645",129,20.954839342,78.5,79,66.25,64.9583333333333,"Wednesday",1991-07-03
"1646",101,NA,73,80.5,61.25,65.6666666666667,"Thursday",1991-07-04
"1647",129,1.7148069352,75.5,77.8333333333333,63.375,63.0833333333333,"Friday",1991-07-05
"1648",125,-2.757763975,81,75.6666666666667,69.625,63.625,"Saturday",1991-07-06
"1649",97,-2.914082314,80,76.5,68.125,64.75,"Sunday",1991-07-07
"1650",106,NA,71,78.8333333333333,56.625,67.0416666666667,"Monday",1991-07-08
"1651",103,-8.282485876,71.5,77.3333333333333,55,64.7916666666667,"Tuesday",1991-07-09
"1652",108,-12.72307692,70.5,74.1666666666667,55.5,59.9166666666667,"Wednesday",1991-07-10
"1653",97,8.2982267855,76,71,64.375,55.7083333333333,"Thursday",1991-07-11
"1654",99,23.273846154,79,72.6666666666667,65.125,58.2916666666667,"Friday",1991-07-12
"1655",100,-17.85412978,72,75.1666666666667,59.875,61.6666666666667,"Saturday",1991-07-13
"1656",78,NA,69.5,75.6666666666667,54.75,63.125,"Sunday",1991-07-14
"1657",102,10.234273504,70.5,73.5,54.125,59.9166666666667,"Monday",1991-07-15
"1658",134,22.473846154,76,70.6666666666667,58.75,56.25,"Tuesday",1991-07-16
"1659",119,48.586352682,78.5,72,66.25,55.875,"Wednesday",1991-07-17
"1660",117,41.556923077,83,75,63.625,59.7083333333333,"Thursday",1991-07-18
"1661",121,45.264615385,85.5,79.1666666666667,65.5,62.875,"Friday",1991-07-19
"1662",130,14.512345679,85,82.3333333333333,65.25,65.125,"Saturday",1991-07-20
"1663",98,13.803705409,83,84.5,71.75,64.7916666666667,"Sunday",1991-07-21
"1664",126,35.456790123,88,84.5,71.25,67.5,"Monday",1991-07-22
"1665",121,-6.416525184,74.5,85.3333333333333,51.625,69.4166666666667,"Tuesday",1991-07-23
"1666",130,16.435185185,70.5,81.8333333333333,53.125,64.875,"Wednesday",1991-07-24
"1667",107,-18.57098765,68,77.6666666666667,52.25,58.6666666666667,"Thursday",1991-07-25
"1668",111,-15.91269841,66,71,51.625,52.3333333333333,"Friday",1991-07-26
"1669",103,-21.85180125,66.5,68.1666666666667,54.125,52.3333333333333,"Saturday",1991-07-27
"1670",98,NA,73.5,66.8333333333333,59,52.6666666666667,"Sunday",1991-07-28
"1671",102,3.0336142156,70,68.6666666666667,57,54.9166666666667,"Monday",1991-07-29
"1672",108,-7.521604938,66.5,70,54.625,56.7083333333333,"Tuesday",1991-07-30
"1673",105,24.11711621,75.5,70,62.625,56.875,"Wednesday",1991-07-31
"1674",126,NA,78.5,70.6666666666667,52.125,58.0833333333333,"Thursday",1991-08-01
"1675",108,90.833800467,83.5,73.5,65.75,56.4583333333333,"Friday",1991-08-02
"1676",103,-19.57716049,71,79.1666666666667,61.875,60.1666666666667,"Saturday",1991-08-03
"1677",105,-20.037954,69,77.6666666666667,51,59.9166666666667,"Sunday",1991-08-04
"1678",95,NA,68,74.5,50.125,59.5416666666667,"Monday",1991-08-05
"1679",98,-0.674945048,71.5,69.3333333333333,57.125,54.3333333333333,"Tuesday",1991-08-06
"1680",100,7.481595092,72.5,69.5,63.375,52.75,"Wednesday",1991-08-07
"1681",117,-7.668513754,67.5,70.6666666666667,61.875,56.875,"Thursday",1991-08-08
"1682",108,-19.62079511,69.5,70.5,54.375,60.7916666666667,"Friday",1991-08-09
"1683",108,-10.72188788,70,69.8333333333333,53.375,59.875,"Saturday",1991-08-10
"1684",97,-6.556574924,68,69,47.75,56.5416666666667,"Sunday",1991-08-11
"1685",116,-3.841783786,67.5,69.1666666666667,57.875,51.8333333333333,"Monday",1991-08-12
"1686",123,-3.52293578,70.5,68.5,54,53,"Tuesday",1991-08-13
"1687",109,24.752172225,71.5,68.6666666666667,52.625,53.2083333333333,"Wednesday",1991-08-14
"1688",113,28.480122324,77,69.8333333333333,61.625,54.8333333333333,"Thursday",1991-08-15
"1689",106,25.479256252,76.5,73,61.75,56.0833333333333,"Friday",1991-08-16
"1690",113,0.5321100917,75,75,61.875,58.6666666666667,"Saturday",1991-08-17
"1691",119,-5.599580511,74,76.1666666666667,60.5,61.75,"Sunday",1991-08-18
"1692",101,-16.52147239,64.5,75.1666666666667,59.375,61.375,"Monday",1991-08-19
"1693",102,-14.54120335,67,71.1666666666667,54,60.5833333333333,"Tuesday",1991-08-20
"1694",110,13.525993884,68.5,68.5,57.875,57.9583333333333,"Wednesday",1991-08-21
"1695",109,6.8941911828,78,66.6666666666667,58.375,57.0833333333333,"Thursday",1991-08-22
"1696",107,-16.42201835,70.5,71.1666666666667,57.75,56.75,"Friday",1991-08-23
"1697",116,3.6082378666,75.5,72.3333333333333,62.625,58,"Saturday",1991-08-24
"1698",101,27.579268293,81,74.6666666666667,65.125,59.5833333333333,"Sunday",1991-08-25
"1699",108,40.568660748,80,75.6666666666667,61,61.8333333333333,"Monday",1991-08-26
"1700",97,7.5182926829,81,78.8333333333333,66.25,62.9166666666667,"Tuesday",1991-08-27
"1701",93,35.077606068,81.5,80.6666666666667,67,64.125,"Wednesday",1991-08-28
"1702",113,38.5382263,82.5,80.8333333333333,69.75,64.75,"Thursday",1991-08-29
"1703",109,7.618633003,79,81.6666666666667,71.25,67.6666666666667,"Friday",1991-08-30
"1704",107,-5.409230769,71.5,81,60.125,69.3333333333333,"Saturday",1991-08-31
"1705",100,-15.34836182,66.5,77.6666666666667,59.25,67.0416666666667,"Sunday",1991-09-01
"1706",89,NA,73.5,72.3333333333333,60.375,63.5416666666667,"Monday",1991-09-02
"1707",102,0.5008876484,77,70.5,66.375,59.9166666666667,"Tuesday",1991-09-03
"1708",110,-21.53846154,67,72.3333333333333,52.25,62,"Wednesday",1991-09-04
"1709",99,21.627848497,66,72.5,51.5,59.6666666666667,"Thursday",1991-09-05
"1710",111,-15.80307692,70,70,54.125,56.7083333333333,"Friday",1991-09-06
"1711",117,23.015461362,75.5,67.6666666666667,54.625,52.625,"Saturday",1991-09-07
"1712",111,6.2944785276,76.5,70.5,53.5,53.4166666666667,"Sunday",1991-09-08
"1713",110,14.346228237,82,74,66.25,54.0833333333333,"Monday",1991-09-09
"1714",102,-19.51533742,73.5,78,61.25,58.125,"Tuesday",1991-09-10
"1715",94,-25.12,67.5,77.3333333333333,56.625,60.3333333333333,"Wednesday",1991-09-11
"1716",104,-0.558282209,70.5,74.3333333333333,65.75,61.375,"Thursday",1991-09-12
"1717",127,13.072482679,73.5,70.5,65.625,61.2083333333333,"Friday",1991-09-13
"1718",116,-1.662576687,79,70.5,68.875,62.6666666666667,"Saturday",1991-09-14
"1719",102,-0.766195782,81.5,74.3333333333333,68.75,66.75,"Sunday",1991-09-15
"1720",97,8.3680981595,69,78,50.625,67.75,"Monday",1991-09-16
"1721",97,0.2094729366,63.5,76.5,49.5,62.75,"Tuesday",1991-09-17
"1722",92,7.5736196319,56.5,71.3333333333333,35,56.2916666666667,"Wednesday",1991-09-18
"1723",94,3.6165644172,47,63,29.375,45.0416666666667,"Thursday",1991-09-19
"1724",117,-6.358895706,47.5,55.6666666666667,35.625,37.9583333333333,"Friday",1991-09-20
"1725",120,-1.787959231,54.5,50.3333333333333,35,33.3333333333333,"Saturday",1991-09-21
"1726",107,-9.336391437,58.5,49.6666666666667,52.375,33.3333333333333,"Sunday",1991-09-22
"1727",114,-8.079406787,53.5,53.5,38.75,41,"Monday",1991-09-23
"1728",116,-6.391437309,48,55.5,43.25,42.0416666666667,"Tuesday",1991-09-24
"1729",131,-4.210854053,54,53.3333333333333,40.75,44.7916666666667,"Wednesday",1991-09-25
"1730",119,5.5884146341,50.5,51.8333333333333,29.625,40.9166666666667,"Thursday",1991-09-26
"1731",96,-0.624251409,46.5,50.8333333333333,35.375,37.875,"Friday",1991-09-27
"1732",107,-18.47560976,49.5,50.3333333333333,35.75,35.25,"Saturday",1991-09-28
"1733",115,-8.176493757,53.5,48.8333333333333,46,33.5833333333333,"Sunday",1991-09-29
"1734",126,41.451219512,67.5,49.8333333333333,50.25,39.0416666666667,"Monday",1991-09-30
"1735",106,19.788145897,59,56.8333333333333,47.375,44,"Tuesday",1991-10-01
"1736",126,12.507598784,69,60,60.25,47.875,"Wednesday",1991-10-02
"1737",118,-5.360978077,62.5,65.1666666666667,53.375,52.625,"Thursday",1991-10-03
"1738",109,-19.43465046,56,63.5,54.875,53.6666666666667,"Friday",1991-10-04
"1739",127,-21.09038969,48,62.5,31.25,56.1666666666667,"Saturday",1991-10-05
"1740",126,-18.35258359,44,55.5,33,46.5,"Sunday",1991-10-06
"1741",116,-11.72752829,45,49.3333333333333,33.625,39.7083333333333,"Monday",1991-10-07
"1742",114,-5.516717325,62.5,45.6666666666667,47,32.625,"Tuesday",1991-10-08
"1743",124,14.426086864,61.5,50.5,46.875,37.875,"Wednesday",1991-10-09
"1744",114,28.373860182,53.5,56.3333333333333,42.375,42.5,"Thursday",1991-10-10
"1745",136,-2.554924296,56,59.1666666666667,38,45.4166666666667,"Friday",1991-10-11
"1746",101,-9.604863222,48.5,57,38.5,42.4166666666667,"Saturday",1991-10-12
"1747",104,-23.03109437,46,52.6666666666667,37.25,39.625,"Sunday",1991-10-13
"1748",116,NA,50.5,50.1666666666667,34.375,37.9166666666667,"Monday",1991-10-14
"1749",125,-7.748579382,41.5,48.3333333333333,24,36.7083333333333,"Tuesday",1991-10-15
"1750",113,2.1939393939,45.5,46,33.875,31.875,"Wednesday",1991-10-16
"1751",127,37.836610289,61.5,45.8333333333333,40.625,30.75,"Thursday",1991-10-17
"1752",94,-8.803030303,44.5,49.5,36.25,32.8333333333333,"Friday",1991-10-18
"1753",111,-13.15340909,38,50.5,24.5,36.9166666666667,"Saturday",1991-10-19
"1754",89,-14.9118541,41.5,48,25.5,33.7916666666667,"Sunday",1991-10-20
"1755",112,11.43269946,50.5,41.3333333333333,44,28.75,"Monday",1991-10-21
"1756",127,11.158054711,64,43.3333333333333,47,31.3333333333333,"Tuesday",1991-10-22
"1757",110,20.879740994,66.5,52,60.75,38.8333333333333,"Wednesday",1991-10-23
"1758",117,-9.856707317,68,60.3333333333333,63.625,50.5833333333333,"Thursday",1991-10-24
"1759",124,-24.60358635,58.5,66.1666666666667,48.125,57.125,"Friday",1991-10-25
"1760",141,-14.71732523,50.5,64.3333333333333,46.875,57.5,"Saturday",1991-10-26
"1761",119,-25.86332151,50,59,51,52.875,"Sunday",1991-10-27
"1762",117,-31.56534954,55,53,53.625,48.6666666666667,"Monday",1991-10-28
"1763",117,-6.914027149,63.5,51.8333333333333,60.25,50.5,"Tuesday",1991-10-29
"1764",111,-26.64133739,46.5,56.1666666666667,38.125,54.9583333333333,"Wednesday",1991-10-30
"1765",92,NA,48,55,49.875,50.6666666666667,"Thursday",1991-10-31
"1766",113,NA,43.5,52.6666666666667,28,49.4166666666667,"Friday",1991-11-01
"1767",120,-14.55796498,25,46,10.375,38.6666666666667,"Saturday",1991-11-02
"1768",122,-18.00607903,18.5,38.8333333333333,16.75,29.4166666666667,"Sunday",1991-11-03
"1769",127,4.7003704407,18.5,29,9.625,18.375,"Monday",1991-11-04
"1770",141,-8.969604863,28,20.6666666666667,26.375,12.25,"Tuesday",1991-11-05
"1771",104,-5.934623438,28.5,21.6666666666667,6.25,17.5833333333333,"Wednesday",1991-11-06
"1772",127,-5.151975684,20,25,-1.625,14.0833333333333,"Thursday",1991-11-07
"1773",106,3.13427159,22,25.5,7.875,10.3333333333333,"Friday",1991-11-08
"1774",127,-28.22492401,26,23.5,18.125,4.16666666666667,"Saturday",1991-11-09
"1775",137,3.9144343127,33,22.6666666666667,27.25,8.125,"Sunday",1991-11-10
"1776",131,NA,34.5,27,33.125,17.75,"Monday",1991-11-11
"1777",119,-1.588620821,35,31.1666666666667,32,26.1666666666667,"Tuesday",1991-11-12
"1778",118,-7.12195122,45.5,34.1666666666667,38.625,30.7916666666667,"Wednesday",1991-11-13
"1779",111,0.0947976433,48,38.3333333333333,51.625,34.5833333333333,"Thursday",1991-11-14
"1780",115,3.0548780488,50,42.8333333333333,42,40.75,"Friday",1991-11-15
"1781",110,-12.31870743,41,47.8333333333333,33.375,44.0833333333333,"Saturday",1991-11-16
"1782",111,NA,42.5,46.3333333333333,39.25,42.3333333333333,"Sunday",1991-11-17
"1783",130,-4.888788489,57,44.5,57.625,38.2083333333333,"Monday",1991-11-18
"1784",109,-7.12195122,57,46.8333333333333,48.75,43.4166666666667,"Tuesday",1991-11-19
"1785",94,-13.76632676,40.5,52.1666666666667,32.25,48.5416666666667,"Wednesday",1991-11-20
"1786",130,NA,40,51.5,33.125,46.2083333333333,"Thursday",1991-11-21
"1787",130,4.6380545432,43.5,45.8333333333333,40.625,38.0416666666667,"Friday",1991-11-22
"1788",119,-15.28134557,34.5,41.3333333333333,19.625,35.3333333333333,"Saturday",1991-11-23
"1789",116,-2.309815951,23,39.3333333333333,16.5,31.125,"Sunday",1991-11-24
"1790",108,-8.350769231,17.5,33.6666666666667,10.125,25.5833333333333,"Monday",1991-11-25
"1791",110,0.8625064445,23,25,21.125,15.4166666666667,"Tuesday",1991-11-26
"1792",117,-0.305810398,38.5,21.1666666666667,33,15.9166666666667,"Wednesday",1991-11-27
"1793",111,-30.84775314,36,26.3333333333333,36.75,21.4166666666667,"Thursday",1991-11-28
"1794",129,NA,49,32.5,53.5,30.2916666666667,"Friday",1991-11-29
"1795",112,-27.29302326,43.5,41.1666666666667,25.75,41.0833333333333,"Saturday",1991-11-30
"1796",102,-16.44036697,27,42.8333333333333,13.375,38.6666666666667,"Sunday",1991-12-01
"1797",136,-19.15122137,30.5,39.8333333333333,30,30.875,"Monday",1991-12-02
"1798",133,-13.39449541,22,33.6666666666667,12.375,23.0416666666667,"Tuesday",1991-12-03
"1799",134,-5.918852565,8,26.5,-1,18.5833333333333,"Wednesday",1991-12-04
"1800",124,-12.6146789,20.5,20.1666666666667,19,13.7916666666667,"Thursday",1991-12-05
"1801",114,-7.561017829,24,16.8333333333333,30.625,10.125,"Friday",1991-12-06
"1802",132,-15.72782875,44,17.5,46.375,16.2083333333333,"Saturday",1991-12-07
"1803",150,-11.70839879,49,29.5,45.5,32,"Sunday",1991-12-08
"1804",115,-4.314285714,35.5,39,32,40.8333333333333,"Monday",1991-12-09
"1805",139,-15.32380952,38.5,42.8333333333333,36.375,41.2916666666667,"Tuesday",1991-12-10
"1806",127,-7.305810398,40,41,34.75,37.9583333333333,"Wednesday",1991-12-11
"1807",136,-13.80867828,49,38,50.25,34.375,"Thursday",1991-12-12
"1808",114,5.7033639144,37.5,42.5,35.25,40.4583333333333,"Friday",1991-12-13
"1809",142,1.261696136,29,42.1666666666667,11.875,40.0833333333333,"Saturday",1991-12-14
"1810",136,-9.391437309,18,38.5,1.5,32.4583333333333,"Sunday",1991-12-15
"1811",136,-13.37492798,21,28.1666666666667,24.375,16.2083333333333,"Monday",1991-12-16
"1812",120,10.388379205,28.5,22.6666666666667,12.375,12.5833333333333,"Tuesday",1991-12-17
"1813",133,-10.05002821,15.5,22.5,4.75,12.75,"Wednesday",1991-12-18
"1814",137,1.128440367,19,21.6666666666667,15.625,13.8333333333333,"Thursday",1991-12-19
"1815",120,-7.887290001,32.5,21,32.875,10.9166666666667,"Friday",1991-12-20
"1816",138,-15.69724771,31,22.3333333333333,27.25,17.75,"Saturday",1991-12-21
"1817",135,-29.34956827,32.5,27.5,34.5,25.25,"Sunday",1991-12-22
"1818",146,-13.81651376,30.5,32,18.625,31.5416666666667,"Monday",1991-12-23
"1819",145,-6.819571865,30,31.3333333333333,26.375,26.7916666666667,"Tuesday",1991-12-24
"1820",128,3.2079510703,30,31,28.75,26.5,"Wednesday",1991-12-25
"1821",127,-3.09466635,35.5,30.1666666666667,32.375,24.5833333333333,"Thursday",1991-12-26
"1822",128,-4.590214067,35.5,31.8333333333333,32,29.1666666666667,"Friday",1991-12-27
"1823",122,-8.49235474,35,33.6666666666667,34,31.0416666666667,"Saturday",1991-12-28
"1824",137,6.5412844037,32.5,35.3333333333333,27.625,32.7916666666667,"Sunday",1991-12-29
"1825",127,-6.487804878,34,34.3333333333333,28.5,31.2083333333333,"Monday",1991-12-30
"1826",117,-14.36890244,33,33.8333333333333,28,30.0416666666667,"Tuesday",1991-12-31
"1827",126,-3.613152128,33.5,33.1666666666667,32.625,28.0416666666667,"Wednesday",1992-01-01
"1828",131,-4.56402439,39.5,33.5,41.875,29.7083333333333,"Thursday",1992-01-02
"1829",145,-8.438680114,38.5,35.3333333333333,34.875,34.1666666666667,"Friday",1992-01-03
"1830",151,-13.48024316,35,37.1666666666667,32.5,36.4583333333333,"Saturday",1992-01-04
"1831",106,-14.88330273,35,37.6666666666667,32.375,36.4166666666667,"Sunday",1992-01-05
"1832",150,-5.454268293,35,36.1666666666667,33.125,33.25,"Monday",1992-01-06
"1833",147,4.0187077899,34.5,35,31.5,32.6666666666667,"Tuesday",1992-01-07
"1834",124,-13.9962704,38.5,34.8333333333333,40.875,32.3333333333333,"Wednesday",1992-01-08
"1835",136,-7.011421911,38,36,33.625,35.1666666666667,"Thursday",1992-01-09
"1836",128,-8.492986567,30,37,23.125,35.3333333333333,"Friday",1992-01-10
"1837",131,-15.43995626,36,35.5,34.875,32.5416666666667,"Saturday",1992-01-11
"1838",136,-17.50349348,36.5,34.6666666666667,38.125,30.5416666666667,"Sunday",1992-01-12
"1839",135,-18.59045454,32.5,34.1666666666667,30.75,32.0416666666667,"Monday",1992-01-13
"1840",143,-11.35045317,20.5,35,10.5,34.5833333333333,"Tuesday",1992-01-14
"1841",143,-2.33917894,6,29.8333333333333,-9.625,26.4583333333333,"Wednesday",1992-01-15
"1842",119,-1.111972288,7.5,19.6666666666667,15,10.5416666666667,"Thursday",1992-01-16
"1843",131,-5.528890717,21,11.3333333333333,3.25,5.29166666666667,"Friday",1992-01-17
"1844",116,NA,5.5,11.5,-7.25,2.875,"Saturday",1992-01-18
"1845",117,-8.057586688,14.5,11.3333333333333,23.375,3.66666666666667,"Sunday",1992-01-19
"1846",138,2.3192186576,24,13.6666666666667,20.5,6.45833333333333,"Monday",1992-01-20
"1847",125,-0.708994709,33.5,14.6666666666667,33,12.2083333333333,"Tuesday",1992-01-21
"1848",130,-0.453172205,35.5,24,36.875,25.625,"Wednesday",1992-01-22
"1849",114,10.424029376,28.5,31,15.875,30.125,"Thursday",1992-01-23
"1850",131,25.411944784,18.5,32.5,7.25,28.5833333333333,"Friday",1992-01-24
"1851",143,-10.6658145,25,27.5,20.5,20,"Saturday",1992-01-25
"1852",135,-5.510574018,19.5,24,23.125,14.5416666666667,"Sunday",1992-01-26
"1853",128,5.7691410805,30,21,25.875,16.9583333333333,"Monday",1992-01-27
"1854",111,1.2520840117,29.5,24.8333333333333,25.75,23.1666666666667,"Tuesday",1992-01-28
"1855",104,6.7686502768,30,26.3333333333333,31.5,24.9166666666667,"Wednesday",1992-01-29
"1856",120,0.9144185437,33.5,29.8333333333333,34.375,27.7083333333333,"Thursday",1992-01-30
"1857",115,-15.86131563,32,31,22.375,30.5416666666667,"Friday",1992-01-31
"1858",129,2.3861017842,30.5,31.8333333333333,22.625,29.4166666666667,"Saturday",1992-02-01
"1859",129,-15.62594641,37.5,32,33.5,26.4583333333333,"Sunday",1992-02-02
"1860",141,43.289568108,43.5,33.3333333333333,43,26.1666666666667,"Monday",1992-02-03
"1861",125,-12.68226107,36,37.1666666666667,25.375,33.0416666666667,"Tuesday",1992-02-04
"1862",87,-11.18318318,32.5,39,30.25,33.9583333333333,"Wednesday",1992-02-05
"1863",118,2.0787182848,34.5,37.3333333333333,30.375,32.875,"Thursday",1992-02-06
"1864",142,-4.737041389,28,34.3333333333333,17.375,28.6666666666667,"Friday",1992-02-07
"1865",123,-14.28648649,18.5,31.6666666666667,4.625,26,"Saturday",1992-02-08
"1866",99,4.1413173653,17.5,27,11.5,17.4583333333333,"Sunday",1992-02-09
"1867",117,38.623353293,31,21.3333333333333,33,11.1666666666667,"Monday",1992-02-10
"1868",119,-20.37446303,27,22.3333333333333,12.5,16.375,"Tuesday",1992-02-11
"1869",127,-4.6849281,23.5,25.1666666666667,18.375,19,"Wednesday",1992-02-12
"1870",118,-1.692137464,30,27.1666666666667,30.5,21.2916666666667,"Thursday",1992-02-13
"1871",119,-7.600833468,33,26.8333333333333,32.5,20.4583333333333,"Friday",1992-02-14
"1872",106,-13.36092489,35,28.8333333333333,33.625,27.125,"Saturday",1992-02-15
"1873",115,-12.84885095,34,32.6666666666667,34.625,32.2083333333333,"Sunday",1992-02-16
"1874",118,-8.189189189,37.5,34,36.375,33.5833333333333,"Monday",1992-02-17
"1875",140,3.6230034406,40.5,35.5,42.375,34.875,"Tuesday",1992-02-18
"1876",99,-13.15618762,37.5,37.3333333333333,32.875,37.7916666666667,"Wednesday",1992-02-19
"1877",124,-2.185046009,39.5,38.5,34.5,37.2083333333333,"Thursday",1992-02-20
"1878",110,-14.35514124,31.5,39.1666666666667,27.375,36.5833333333333,"Friday",1992-02-21
"1879",108,-4.045045045,42,36.1666666666667,33.875,31.5833333333333,"Saturday",1992-02-22
"1880",137,-4.635127148,37,37.6666666666667,36.875,31.9166666666667,"Sunday",1992-02-23
"1881",125,3.2912960056,36,36.8333333333333,34.125,32.7083333333333,"Monday",1992-02-24
"1882",114,-3.097461824,33.5,38.3333333333333,27.25,34.9583333333333,"Tuesday",1992-02-25
"1883",125,-9.031746032,33.5,35.5,31.375,32.75,"Wednesday",1992-02-26
"1884",119,-10.77777778,39.5,34.3333333333333,34.125,30.9166666666667,"Thursday",1992-02-27
"1885",127,-17.8,39.5,35.5,26.625,30.9166666666667,"Friday",1992-02-28
"1886",105,-23.00526316,30,37.5,25.125,30.7083333333333,"Saturday",1992-02-29
"1887",113,2.2974871702,54,36.3333333333333,41.125,28.625,"Sunday",1992-03-01
"1888",120,5.1820214952,45.5,41.1666666666667,37.875,30.9583333333333,"Monday",1992-03-02
"1889",122,13.795811518,38,43.1666666666667,38.125,34.7083333333333,"Tuesday",1992-03-03
"1890",118,37.49637897,49,45.8333333333333,40.75,39.0416666666667,"Wednesday",1992-03-04
"1891",110,59.420861402,53,44.1666666666667,53.75,38.9166666666667,"Thursday",1992-03-05
"1892",99,10.513222247,55.5,46.6666666666667,52.125,44.2083333333333,"Friday",1992-03-06
"1893",112,7.988759887,48,52.5,48,48.875,"Saturday",1992-03-07
"1894",104,-11.85792478,52.5,52.1666666666667,50.375,51.2916666666667,"Sunday",1992-03-08
"1895",125,-5.332273277,44,52,31.375,50.1666666666667,"Monday",1992-03-09
"1896",115,-6.728967309,20.5,48.1666666666667,11,43.25,"Tuesday",1992-03-10
"1897",128,-5.230468811,19.5,39,16,30.9166666666667,"Wednesday",1992-03-11
